"TimeGenerated","EntryType","Source","InstanceId","Message"
"2025-09-06 3:23:24 AM","Error","Microsoft-Windows-TPM-WMI","1796","The Secure Boot update failed to update a Secure Boot variable with error -2147020471. For more information, please see https://go.microsoft.com/fwlink/?linkid=2169931"
"2025-09-06 3:23:24 AM","Error","Microsoft-Windows-TPM-WMI","1796","The Secure Boot update failed to update a Secure Boot variable with error -2147020471. For more information, please see https://go.microsoft.com/fwlink/?linkid=2169931"
"2025-09-06 3:23:25 AM","Information","Microsoft-Windows-Kernel-Power","107","The description for Event ID '107' in Source 'Microsoft-Windows-Kernel-Power' cannot be found.  The local computer may not have the necessary registry information or message DLL files to display the message, or you may not have permission to access them.  The following information is part of the event:'5', '5', '5', '1601-01-01T00:00:00.0000000Z', '1601-01-01T00:00:00.0000000Z', '0', '0'"
"2025-09-06 5:45:39 AM","Information","Microsoft-Windows-Kernel-General","1","Possible detection of CVE: 2025-09-06T09:45:39.5000000Z
Additional Information: 2025-09-06T07:23:25.0649403Z

This Event is generated when an attempt to exploit a known vulnerability (2025-09-06T09:45:39.5000000Z) is detected.
This Event is raised by a User mode process.
"
"2025-09-06 5:45:40 AM","Information","Microsoft-Windows-Kernel-Boot","25","The description for Event ID '25' in Source 'Microsoft-Windows-Kernel-Boot' cannot be found.  The local computer may not have the necessary registry information or message DLL files to display the message, or you may not have permission to access them.  The following information is part of the event:'1'"
"2025-09-06 5:45:40 AM","Information","Microsoft-Windows-Kernel-Boot","27","The description for Event ID '27' in Source 'Microsoft-Windows-Kernel-Boot' cannot be found.  The local computer may not have the necessary registry information or message DLL files to display the message, or you may not have permission to access them.  The following information is part of the event:'2', '?'"
"2025-09-06 5:45:40 AM","Information","Microsoft-Windows-Kernel-Boot","32","The description for Event ID '32' in Source 'Microsoft-Windows-Kernel-Boot' cannot be found.  The local computer may not have the necessary registry information or message DLL files to display the message, or you may not have permission to access them.  The following information is part of the event:'0'"
"2025-09-06 5:45:40 AM","Information","Microsoft-Windows-Kernel-Boot","30","The description for Event ID '30' in Source 'Microsoft-Windows-Kernel-Boot' cannot be found.  The local computer may not have the necessary registry information or message DLL files to display the message, or you may not have permission to access them.  The following information is part of the event:'20', '1919', '1983', '3175', '3180'"
"2025-09-06 5:45:40 AM","Information","Microsoft-Windows-Kernel-Boot","18","The description for Event ID '18' in Source 'Microsoft-Windows-Kernel-Boot' cannot be found.  The local computer may not have the necessary registry information or message DLL files to display the message, or you may not have permission to access them.  The following information is part of the event:'1'"
"2025-09-06 5:45:42 AM","Information","Microsoft-Windows-Power-Troubleshooter","1","The system has returned from a low power state.

Sleep Time: 2025-09-06T07:23:23.3593562Z
Wake Time: 2025-09-06T09:45:40.3763249Z

Wake Source: 0"
"2025-09-06 5:45:43 AM","Warning","Microsoft-Windows-DNS-Client","1014","Name resolution for the name licensing.mp.microsoft.com timed out after none of the configured DNS servers responded."
"2025-09-06 5:45:46 AM","Information","Service Control Manager","1073748864","The start type of the Background Intelligent Transfer Service service was changed from demand start to auto start."
"2025-09-06 5:45:47 AM","Warning","Microsoft-Windows-Time-Service","134","NtpClient was unable to set a manual peer to use as a time source because of DNS resolution error on 'time.windows.com,0x9'. NtpClient will try again in 15 minutes and double the reattempt interval thereafter. The error was: No such host is known. (0x80072AF9)"
"2025-09-06 5:45:47 AM","Warning","Microsoft-Windows-DNS-Client","1014","Name resolution for the name time.windows.com timed out after none of the configured DNS servers responded."
"2025-09-06 5:45:49 AM","Information","Microsoft-Windows-Time-Service","37","The time provider NtpClient is currently receiving valid time data from time.windows.com,0x9 (ntp.m|0x9|0.0.0.0:123->168.61.215.74:123)."
"2025-09-06 5:46:03 AM","Information","Microsoft-Windows-Kernel-General","24","The description for Event ID '24' in Source 'Microsoft-Windows-Kernel-General' cannot be found.  The local computer may not have the necessary registry information or message DLL files to display the message, or you may not have permission to access them.  The following information is part of the event:'0', '420', '2', '0', '0'"
"2025-09-06 5:46:03 AM","Information","Microsoft-Windows-Kernel-General","1","Possible detection of CVE: 2025-09-06T09:46:03.6583445Z
Additional Information: 2025-09-06T09:46:03.6546934Z

This Event is generated when an attempt to exploit a known vulnerability (2025-09-06T09:46:03.6583445Z) is detected.
This Event is raised by a User mode process.
"
"2025-09-06 5:46:03 AM","Information","Microsoft-Windows-Time-Service","35","The time service is now synchronizing the system time with the time source time.windows.com,0x9 (ntp.m|0x9|0.0.0.0:123->168.61.215.74:123) with reference id 1255620008. Current local stratum number is 4."
"2025-09-06 5:46:03 AM","Information","Microsoft-Windows-Time-Service","158","The time provider 'VMICTimeProvider' has indicated that the current hardware and operating environment is not supported and has stopped. This behavior is expected for VMICTimeProvider on non-HyperV-guest environments. This may be the expected behavior for the current provider in the current operating environment as well."
"2025-09-06 5:49:15 AM","Information","Service Control Manager","1073748864","The start type of the Background Intelligent Transfer Service service was changed from auto start to demand start."
"2025-09-06 6:02:08 AM","Information","Microsoft-Windows-WindowsUpdateClient","44","Windows Update started downloading an update."
"2025-09-06 8:51:10 AM","Warning","DCOM","10016","The description for Event ID '10016' in Source 'DCOM' cannot be found.  The local computer may not have the necessary registry information or message DLL files to display the message, or you may not have permission to access them.  The following information is part of the event:'application-specific', 'Local', 'Activation', '{2593F8B9-4EAF-457C-B68A-50F6B8EA6B54}', '{15C20B67-12E7-4BB6-92BB-7AFF07997402}', 'DESKTOP-RVD6TK8', 'User', 'S-1-5-21-2059432068-349761349-3478041169-1001', 'LocalHost (Using LRPC)', 'Unavailable', 'Unavailable'"
"2025-09-06 8:59:46 AM","Information","Service Control Manager","1073748869","A service was installed in the system.

Service Name:  PcAppStore Service
Service File Name:  C:\Program Files (x86)\PCAppStore\PcAppStoreSRV.exe
Service Type:  user mode service
Service Start Type:  auto start
Service Account:  LocalSystem"
"2025-09-06 8:59:59 AM","Warning","DCOM","10016","The description for Event ID '10016' in Source 'DCOM' cannot be found.  The local computer may not have the necessary registry information or message DLL files to display the message, or you may not have permission to access them.  The following information is part of the event:'application-specific', 'Local', 'Activation', '{2593F8B9-4EAF-457C-B68A-50F6B8EA6B54}', '{15C20B67-12E7-4BB6-92BB-7AFF07997402}', 'DESKTOP-RVD6TK8', 'User', 'S-1-5-21-2059432068-349761349-3478041169-1001', 'LocalHost (Using LRPC)', 'Unavailable', 'Unavailable'"
"2025-09-06 9:01:07 AM","Information","Service Control Manager","1073748864","The start type of the Background Intelligent Transfer Service service was changed from demand start to auto start."
"2025-09-06 9:03:37 AM","Error","DCOM","10010","The description for Event ID '10010' in Source 'DCOM' cannot be found.  The local computer may not have the necessary registry information or message DLL files to display the message, or you may not have permission to access them.  The following information is part of the event:'{D02C9DAF-99DC-429C-B503-4E504E4AB000}'"
"2025-09-06 9:03:37 AM","Error","DCOM","10010","The description for Event ID '10010' in Source 'DCOM' cannot be found.  The local computer may not have the necessary registry information or message DLL files to display the message, or you may not have permission to access them.  The following information is part of the event:'{D02C9DAF-99DC-429C-B503-4E504E4AB000}'"
"2025-09-06 9:03:37 AM","Error","DCOM","10010","The description for Event ID '10010' in Source 'DCOM' cannot be found.  The local computer may not have the necessary registry information or message DLL files to display the message, or you may not have permission to access them.  The following information is part of the event:'{D02C9DAF-99DC-429C-B503-4E504E4AB000}'"
"2025-09-06 9:03:37 AM","Error","DCOM","10010","The description for Event ID '10010' in Source 'DCOM' cannot be found.  The local computer may not have the necessary registry information or message DLL files to display the message, or you may not have permission to access them.  The following information is part of the event:'{D02C9DAF-99DC-429C-B503-4E504E4AB000}'"
"2025-09-06 9:03:39 AM","Error","DCOM","10010","The description for Event ID '10010' in Source 'DCOM' cannot be found.  The local computer may not have the necessary registry information or message DLL files to display the message, or you may not have permission to access them.  The following information is part of the event:'{572DED96-9C60-4526-8F92-EE7D91D38C1A}'"
"2025-09-06 9:03:42 AM","Error","DCOM","10010","The description for Event ID '10010' in Source 'DCOM' cannot be found.  The local computer may not have the necessary registry information or message DLL files to display the message, or you may not have permission to access them.  The following information is part of the event:'microsoft.windowscommunicationsapps_16005.14326.22342.0_x64__8wekyb3d8bbwe!microsoft.windowslive.calendar.AppXwkn9j84yh1kvnt49k5r8h6y1ecsv09hs.mca'"
"2025-09-06 9:03:49 AM","Information","Microsoft-Windows-Winlogon","7002","User Logoff Notification for Customer Experience Improvement Program"
"2025-09-06 9:03:53 AM","Information","Microsoft-Windows-Winlogon","7001","User Logon Notification for Customer Experience Improvement Program"
"2025-09-06 9:03:54 AM","Warning","DCOM","10016","The description for Event ID '10016' in Source 'DCOM' cannot be found.  The local computer may not have the necessary registry information or message DLL files to display the message, or you may not have permission to access them.  The following information is part of the event:'application-specific', 'Local', 'Activation', '{6B3B8D23-FA8D-40B9-8DBD-B950333E2C52}', '{4839DDB7-58C2-48F5-8283-E1D1807D0D7D}', 'NT AUTHORITY', 'LOCAL SERVICE', 'S-1-5-19', 'LocalHost (Using LRPC)', 'Unavailable', 'Unavailable'"
"2025-09-06 9:03:54 AM","Warning","DCOM","10016","The description for Event ID '10016' in Source 'DCOM' cannot be found.  The local computer may not have the necessary registry information or message DLL files to display the message, or you may not have permission to access them.  The following information is part of the event:'application-specific', 'Local', 'Activation', '{6B3B8D23-FA8D-40B9-8DBD-B950333E2C52}', '{4839DDB7-58C2-48F5-8283-E1D1807D0D7D}', 'NT AUTHORITY', 'LOCAL SERVICE', 'S-1-5-19', 'LocalHost (Using LRPC)', 'Unavailable', 'Unavailable'"
"2025-09-06 9:03:56 AM","Information","Microsoft-Windows-Kernel-General","16","The description for Event ID '16' in Source 'Microsoft-Windows-Kernel-General' cannot be found.  The local computer may not have the necessary registry information or message DLL files to display the message, or you may not have permission to access them.  The following information is part of the event:'107', '\??\C:\Users\User\AppData\Local\Packages\Microsoft.MicrosoftEdge.Stable_8wekyb3d8bbwe\Settings\settings.dat', '1', '1'"
"2025-09-06 9:04:29 AM","Information","Microsoft-Windows-Kernel-General","16","The description for Event ID '16' in Source 'Microsoft-Windows-Kernel-General' cannot be found.  The local computer may not have the necessary registry information or message DLL files to display the message, or you may not have permission to access them.  The following information is part of the event:'94', '\??\C:\Users\User\AppData\Local\Packages\Microsoft.Copilot_8wekyb3d8bbwe\Settings\settings.dat', '27', '1'"
"2025-09-06 9:04:37 AM","Warning","DCOM","10016","The description for Event ID '10016' in Source 'DCOM' cannot be found.  The local computer may not have the necessary registry information or message DLL files to display the message, or you may not have permission to access them.  The following information is part of the event:'application-specific', 'Local', 'Activation', '{2593F8B9-4EAF-457C-B68A-50F6B8EA6B54}', '{15C20B67-12E7-4BB6-92BB-7AFF07997402}', 'DESKTOP-RVD6TK8', 'User', 'S-1-5-21-2059432068-349761349-3478041169-1001', 'LocalHost (Using LRPC)', 'Unavailable', 'Unavailable'"
"2025-09-06 9:12:34 AM","Information","Service Control Manager","1073748864","The start type of the Background Intelligent Transfer Service service was changed from auto start to demand start."
"2025-09-06 9:32:44 AM","Information","Service Control Manager","1073748864","The start type of the Background Intelligent Transfer Service service was changed from demand start to auto start."
"2025-09-06 9:35:13 AM","Information","Service Control Manager","1073748864","The start type of the Background Intelligent Transfer Service service was changed from auto start to demand start."
"2025-09-06 9:39:06 AM","Information","User32","2147484722","The process C:\Windows\ImmersiveControlPanel\SystemSettings.exe (DESKTOP-RVD6TK8) has initiated the restart of computer DESKTOP-RVD6TK8 on behalf of user DESKTOP-RVD6TK8\User for the following reason: Other (Unplanned)
 Reason Code: 0x0
 Shutdown Type: restart
 Comment: "
"2025-09-06 9:39:13 AM","Information","Microsoft-Windows-Winlogon","7002","User Logoff Notification for Customer Experience Improvement Program"
"2025-09-06 9:39:18 AM","Information","Microsoft-Windows-DHCPv6-Client","51057","DHCPv6 client service stop is almost done.DHCP Context Ref count is 1"
"2025-09-06 9:39:18 AM","Information","Microsoft-Windows-Dhcp-Client","50106","DHCPv4 is waiting on DHCPv6 service to stop"
"2025-09-06 9:39:18 AM","Information","Microsoft-Windows-Dhcp-Client","50037","DHCPv4 client service is stopped. ShutDown Flag value is 1"
"2025-09-06 9:39:18 AM","Information","Microsoft-Windows-DHCPv6-Client","51047","DHCPv6 client service is stopped. ShutDown Flag value is 1"
"2025-09-06 9:39:18 AM","Information","Microsoft-Windows-Dhcp-Client","50104","DHCPv4 client received shutdown notification"
"2025-09-06 9:39:18 AM","Information","Microsoft-Windows-Dhcp-Client","50105","DHCPv4 client ProcessDHCPRequestForever received TERMINATE_EVENT"
"2025-09-06 9:39:18 AM","Information","EventLog","2147489654","The Event log service was stopped."
"2025-09-06 9:39:19 AM","Information","Microsoft-Windows-WLAN-AutoConfig","4001","WLAN AutoConfig service has successfully stopped.
"
"2025-09-06 9:39:38 AM","Information","Microsoft-Windows-Kernel-Power","109","The description for Event ID '109' in Source 'Microsoft-Windows-Kernel-Power' cannot be found.  The local computer may not have the necessary registry information or message DLL files to display the message, or you may not have permission to access them.  The following information is part of the event:'5', '0', '5'"
"2025-09-06 9:39:39 AM","Information","Microsoft-Windows-Kernel-General","13","The description for Event ID '13' in Source 'Microsoft-Windows-Kernel-General' cannot be found.  The local computer may not have the necessary registry information or message DLL files to display the message, or you may not have permission to access them.  The following information is part of the event:'2025-09-06T13:39:39.4720944Z'"
"2025-09-06 9:39:53 AM","Information","Microsoft-Windows-Kernel-Boot","27","The description for Event ID '27' in Source 'Microsoft-Windows-Kernel-Boot' cannot be found.  The local computer may not have the necessary registry information or message DLL files to display the message, or you may not have permission to access them.  The following information is part of the event:'0', ' NOEXECUTE=OPTIN  NOVGA'"
"2025-09-06 9:39:53 AM","Information","Microsoft-Windows-Kernel-Boot","25","The description for Event ID '25' in Source 'Microsoft-Windows-Kernel-Boot' cannot be found.  The local computer may not have the necessary registry information or message DLL files to display the message, or you may not have permission to access them.  The following information is part of the event:'1'"
"2025-09-06 9:39:53 AM","Information","Microsoft-Windows-Kernel-Boot","26","The description for Event ID '26' in Source 'Microsoft-Windows-Kernel-Boot' cannot be found.  The local computer may not have the necessary registry information or message DLL files to display the message, or you may not have permission to access them.  The following information is part of the event:"
"2025-09-06 9:39:53 AM","Information","Microsoft-Windows-Kernel-General","20","The description for Event ID '20' in Source 'Microsoft-Windows-Kernel-General' cannot be found.  The local computer may not have the necessary registry information or message DLL files to display the message, or you may not have permission to access them.  The following information is part of the event:'0', 'true', '0', '0'"
"2025-09-06 9:39:53 AM","Information","Microsoft-Windows-Kernel-Boot","30","The description for Event ID '30' in Source 'Microsoft-Windows-Kernel-Boot' cannot be found.  The local computer may not have the necessary registry information or message DLL files to display the message, or you may not have permission to access them.  The following information is part of the event:'21', '6078', '6143', '7586', '7592'"
"2025-09-06 9:39:53 AM","Information","Microsoft-Windows-Kernel-Boot","32","The description for Event ID '32' in Source 'Microsoft-Windows-Kernel-Boot' cannot be found.  The local computer may not have the necessary registry information or message DLL files to display the message, or you may not have permission to access them.  The following information is part of the event:'0'"
"2025-09-06 9:39:53 AM","Information","Microsoft-Windows-Kernel-Boot","238","The description for Event ID '238' in Source 'Microsoft-Windows-Kernel-Boot' cannot be found.  The local computer may not have the necessary registry information or message DLL files to display the message, or you may not have permission to access them.  The following information is part of the event:'2047', '0'"
"2025-09-06 9:39:53 AM","Information","Microsoft-Windows-Kernel-General","12","The description for Event ID '12' in Source 'Microsoft-Windows-Kernel-General' cannot be found.  The local computer may not have the necessary registry information or message DLL files to display the message, or you may not have permission to access them.  The following information is part of the event:'10', '0', '19041', '6216', '0', '0', '2025-09-06T13:39:53.5000000Z'"
"2025-09-06 9:39:53 AM","Information","Microsoft-Windows-Kernel-Boot","153","The description for Event ID '153' in Source 'Microsoft-Windows-Kernel-Boot' cannot be found.  The local computer may not have the necessary registry information or message DLL files to display the message, or you may not have permission to access them.  The following information is part of the event:'0', '0', '0'"
"2025-09-06 9:39:53 AM","Information","Microsoft-Windows-Kernel-Boot","20","The description for Event ID '20' in Source 'Microsoft-Windows-Kernel-Boot' cannot be found.  The local computer may not have the necessary registry information or message DLL files to display the message, or you may not have permission to access them.  The following information is part of the event:'true', 'true', '14', '2'"
"2025-09-06 9:39:54 AM","Information","Microsoft-Windows-FilterManager","6","File System Filter 'FileCrypt' (10.0, 2002-03-01T04:12:42.0000000Z) has successfully loaded and registered with Filter Manager."
"2025-09-06 9:39:54 AM","Information","Microsoft-Windows-Ntfs","98","The description for Event ID '98' in Source 'Microsoft-Windows-Ntfs' cannot be found.  The local computer may not have the necessary registry information or message DLL files to display the message, or you may not have permission to access them.  The following information is part of the event:'C:', '\Device\HarddiskVolume3', '0'"
"2025-09-06 9:39:54 AM","Information","TPM","24","The Trusted Platform Module (TPM) status: 1 and 1."
"2025-09-06 9:39:54 AM","Information","Microsoft-Windows-Kernel-Power","172","The description for Event ID '172' in Source 'Microsoft-Windows-Kernel-Power' cannot be found.  The local computer may not have the necessary registry information or message DLL files to display the message, or you may not have permission to access them.  The following information is part of the event:'2', '6'"
"2025-09-06 9:39:54 AM","Information","Microsoft-Windows-FilterManager","6","File System Filter 'npsvctrig' (10.0, 2025-01-05T19:41:12.0000000Z) has successfully loaded and registered with Filter Manager."
"2025-09-06 9:39:54 AM","Information","Microsoft-Windows-FilterManager","6","File System Filter 'UCPD' (10.0, 2006-08-28T04:56:22.0000000Z) has successfully loaded and registered with Filter Manager."
"2025-09-06 9:39:54 AM","Information","Microsoft-Windows-FilterManager","6","File System Filter 'WdFilter' (10.0, 2020-11-18T10:24:15.0000000Z) has successfully loaded and registered with Filter Manager."
"2025-09-06 9:39:54 AM","Information","Microsoft-Windows-HAL","16","The iommu fault reporting has been initialized."
"2025-09-06 9:39:54 AM","Information","Microsoft-Windows-FilterManager","6","File System Filter 'FileInfo' (10.0, 2062-12-22T22:21:06.0000000Z) has successfully loaded and registered with Filter Manager."
"2025-09-06 9:39:54 AM","Information","Microsoft-Windows-FilterManager","6","File System Filter 'Wof' (10.0, 2090-03-16T11:56:17.0000000Z) has successfully loaded and registered with Filter Manager."
"2025-09-06 9:39:55 AM","Information","Microsoft-Windows-Ntfs","98","The description for Event ID '98' in Source 'Microsoft-Windows-Ntfs' cannot be found.  The local computer may not have the necessary registry information or message DLL files to display the message, or you may not have permission to access them.  The following information is part of the event:'\\?\Volume{18356e46-6d60-429e-8a5a-2af8814c5480}', '\Device\HarddiskVolume4', '0'"
"2025-09-06 9:39:56 AM","Information","Microsoft-Windows-Kernel-Processor-Power","55","Hyper-V logical processor 3 exposes the following power management capabilities:

Idle state type: 1 (3 state(s))

Performance state type: 1
Nominal Frequency (MHz): 2701
Maximum performance percentage: 100
Minimum performance percentage: 27
Minimum throttle percentage: 3"
"2025-09-06 9:39:56 AM","Information","Microsoft-Windows-Kernel-Power","521","The description for Event ID '521' in Source 'Microsoft-Windows-Kernel-Power' cannot be found.  The local computer may not have the necessary registry information or message DLL files to display the message, or you may not have permission to access them.  The following information is part of the event:'1', '0', '0'"
"2025-09-06 9:39:56 AM","Information","Microsoft-Windows-Kernel-Power","521","The description for Event ID '521' in Source 'Microsoft-Windows-Kernel-Power' cannot be found.  The local computer may not have the necessary registry information or message DLL files to display the message, or you may not have permission to access them.  The following information is part of the event:'0', '0', '0'"
"2025-09-06 9:39:56 AM","Information","NETwNb64","1610619737","The description for Event ID '1610619737' in Source 'NETwNb64' cannot be found.  The local computer may not have the necessary registry information or message DLL files to display the message, or you may not have permission to access them.  The following information is part of the event:'\Device\NDMP2', 'Intel(R) Dual Band Wireless-AC 7260'"
"2025-09-06 9:39:56 AM","Information","NETwNb64","1610619737","The description for Event ID '1610619737' in Source 'NETwNb64' cannot be found.  The local computer may not have the necessary registry information or message DLL files to display the message, or you may not have permission to access them.  The following information is part of the event:'\Device\NDMP2', 'Intel(R) Dual Band Wireless-AC 7260'"
"2025-09-06 9:39:56 AM","Information","NETwNb64","1073748860","The \Device\NDMP2 service entered the Intel(R) Dual Band Wireless-AC 7260 state."
"2025-09-06 9:39:56 AM","Information","Microsoft-Windows-Kernel-Processor-Power","55","Hyper-V logical processor 2 exposes the following power management capabilities:

Idle state type: 1 (3 state(s))

Performance state type: 1
Nominal Frequency (MHz): 2701
Maximum performance percentage: 100
Minimum performance percentage: 27
Minimum throttle percentage: 3"
"2025-09-06 9:39:56 AM","Information","Microsoft-Windows-Kernel-General","24","The description for Event ID '24' in Source 'Microsoft-Windows-Kernel-General' cannot be found.  The local computer may not have the necessary registry information or message DLL files to display the message, or you may not have permission to access them.  The following information is part of the event:'0', '420', '2', '0', '0'"
"2025-09-06 9:39:56 AM","Information","Microsoft-Windows-Kernel-Processor-Power","55","Hyper-V logical processor 0 exposes the following power management capabilities:

Idle state type: 1 (3 state(s))

Performance state type: 1
Nominal Frequency (MHz): 2701
Maximum performance percentage: 100
Minimum performance percentage: 27
Minimum throttle percentage: 3"
"2025-09-06 9:39:56 AM","Information","Microsoft-Windows-Kernel-Processor-Power","55","Hyper-V logical processor 1 exposes the following power management capabilities:

Idle state type: 1 (3 state(s))

Performance state type: 1
Nominal Frequency (MHz): 2701
Maximum performance percentage: 100
Minimum performance percentage: 27
Minimum throttle percentage: 3"
"2025-09-06 9:39:57 AM","Information","Microsoft-Windows-Directory-Services-SAM","16983","The security account manager is now logging periodic summary events for remote clients that call legacy password change or set RPC methods.

For more information please see https://go.microsoft.com/fwlink/?linkid=2150956.
"
"2025-09-06 9:39:57 AM","Information","Microsoft-Windows-Directory-Services-SAM","16977","The domain is configured with the following minimum password length-related settings.

MinimumPasswordLength: 0

RelaxMinimumPasswordLengthLimits: 0

MinimumPasswordLengthAudit: -1

For more information see https://go.microsoft.com/fwlink/?LinkId=2097191.
"
"2025-09-06 9:39:57 AM","Information","Microsoft-Windows-Directory-Services-SAM","16962","Remote calls to the SAM database are being restricted using the default security descriptor: O:SYG:SYD:(A;;RC;;;BA).
For more information please see http://go.microsoft.com/fwlink/?LinkId=787651."
"2025-09-06 9:39:57 AM","Information","Microsoft-Windows-Wininit","14","Credential Guard configuration: 0, 0"
"2025-09-06 9:39:58 AM","Information","Microsoft-Windows-FilterManager","6","File System Filter 'bindflt' (10.0, 2091-04-15T16:55:03.0000000Z) has successfully loaded and registered with Filter Manager."
"2025-09-06 9:39:58 AM","Information","Microsoft-Windows-FilterManager","6","File System Filter 'storqosflt' (10.0, 2038-12-03T02:18:20.0000000Z) has successfully loaded and registered with Filter Manager."
"2025-09-06 9:39:58 AM","Information","Microsoft-Windows-FilterManager","6","File System Filter 'CldFlt' (10.0, 1980-12-17T13:34:39.0000000Z) has successfully loaded and registered with Filter Manager."
"2025-09-06 9:39:58 AM","Information","Microsoft-Windows-Dhcp-Client","50036","DHCPv4 client service is started"
"2025-09-06 9:39:58 AM","Warning","SCardSvr","624","The description for Event ID '624' in Source 'SCardSvr' cannot be found.  The local computer may not have the necessary registry information or message DLL files to display the message, or you may not have permission to access them.  The following information is part of the event:''"
"2025-09-06 9:39:58 AM","Information","Microsoft-Windows-DHCPv6-Client","51046","DHCPv6 client service is started"
"2025-09-06 9:39:58 AM","Information","Microsoft-Windows-Dhcp-Client","50103","DHCPv4 client registered for shutdown notification"
"2025-09-06 9:39:58 AM","Information","EventLog","2147489657","Microsoft (R) Windows (R) 10.00. 19045  Multiprocessor Free."
"2025-09-06 9:39:58 AM","Information","EventLog","2147489653","The Event log service was started."
"2025-09-06 9:39:58 AM","Information","EventLog","2147489661","The system uptime is 4 seconds."
"2025-09-06 9:39:58 AM","Information","Microsoft-Windows-FilterManager","6","File System Filter 'wcifs' (10.0, 2043-11-04T04:04:53.0000000Z) has successfully loaded and registered with Filter Manager."
"2025-09-06 9:39:58 AM","Information","Microsoft-Windows-FilterManager","1","File System Filter 'CldFlt' (Version 10.0, 1980-12-17T13:34:39.0000000Z) unloaded successfully."
"2025-09-06 9:39:58 AM","Information","Microsoft-Windows-FilterManager","6","File System Filter 'CldFlt' (10.0, 1980-12-17T13:34:39.0000000Z) has successfully loaded and registered with Filter Manager."
"2025-09-06 9:39:58 AM","Information","Microsoft-Windows-FilterManager","6","File System Filter 'luafv' (10.0, 1996-01-27T05:16:28.0000000Z) has successfully loaded and registered with Filter Manager."
"2025-09-06 9:39:59 AM","Information","Microsoft-Windows-Winlogon","7001","User Logon Notification for Customer Experience Improvement Program"
"2025-09-06 9:40:00 AM","Information","Service Control Manager","3221232498","The following boot-start or system-start driver(s) did not load: 
dam"
"2025-09-06 9:40:00 AM","Information","Microsoft-Windows-WLAN-AutoConfig","4000","WLAN AutoConfig service has successfully started.
"
"2025-09-06 9:40:02 AM","Warning","e1i65x64","2684616731","Intel(R) Ethernet Connection I218-LM

Network link is disconnected.
"
"2025-09-06 9:40:02 AM","Warning","DCOM","10016","The description for Event ID '10016' in Source 'DCOM' cannot be found.  The local computer may not have the necessary registry information or message DLL files to display the message, or you may not have permission to access them.  The following information is part of the event:'application-specific', 'Local', 'Activation', '{6B3B8D23-FA8D-40B9-8DBD-B950333E2C52}', '{4839DDB7-58C2-48F5-8283-E1D1807D0D7D}', 'NT AUTHORITY', 'LOCAL SERVICE', 'S-1-5-19', 'LocalHost (Using LRPC)', 'Unavailable', 'Unavailable'"
"2025-09-06 9:40:02 AM","Warning","DCOM","10016","The description for Event ID '10016' in Source 'DCOM' cannot be found.  The local computer may not have the necessary registry information or message DLL files to display the message, or you may not have permission to access them.  The following information is part of the event:'application-specific', 'Local', 'Activation', '{6B3B8D23-FA8D-40B9-8DBD-B950333E2C52}', '{4839DDB7-58C2-48F5-8283-E1D1807D0D7D}', 'NT AUTHORITY', 'LOCAL SERVICE', 'S-1-5-19', 'LocalHost (Using LRPC)', 'Unavailable', 'Unavailable'"
"2025-09-06 9:40:04 AM","Information","TPM","18","This event triggers the Trusted Platform Module (TPM) provisioning/status check to run."
"2025-09-06 9:40:14 AM","Information","Microsoft-Windows-TPM-WMI","1026","The Trusted Platform Module (TPM) hardware on this computer cannot be provisioned for use automatically.  To set up the TPM interactively use the TPM management console (Start->tpm.msc) and use the action to make the TPM ready.

Error: -2144845805
Additional Information: 0x11c"
"2025-09-06 9:40:14 AM","Information","Microsoft-Windows-TPM-WMI","1282","The TBS device identifier has been generated."
"2025-09-06 9:41:07 AM","Warning","Microsoft-Windows-Kernel-Processor-Power","37","The speed of Hyper-V logical processor 3 is being limited by system firmware. The processor has been in this reduced performance state for 71 seconds since the last report."
"2025-09-06 9:41:07 AM","Warning","Microsoft-Windows-Kernel-Processor-Power","37","The speed of Hyper-V logical processor 2 is being limited by system firmware. The processor has been in this reduced performance state for 71 seconds since the last report."
"2025-09-06 9:41:07 AM","Warning","Microsoft-Windows-Kernel-Processor-Power","37","The speed of Hyper-V logical processor 0 is being limited by system firmware. The processor has been in this reduced performance state for 71 seconds since the last report."
"2025-09-06 9:41:07 AM","Warning","Microsoft-Windows-Kernel-Processor-Power","37","The speed of Hyper-V logical processor 1 is being limited by system firmware. The processor has been in this reduced performance state for 71 seconds since the last report."
"2025-09-06 9:42:01 AM","Warning","DCOM","10016","The description for Event ID '10016' in Source 'DCOM' cannot be found.  The local computer may not have the necessary registry information or message DLL files to display the message, or you may not have permission to access them.  The following information is part of the event:'application-specific', 'Local', 'Launch', 'Windows.SecurityCenter.WscDataProtection', 'Unavailable', 'NT AUTHORITY', 'SYSTEM', 'S-1-5-18', 'LocalHost (Using LRPC)', 'Unavailable', 'Unavailable'"
"2025-09-06 9:42:01 AM","Warning","DCOM","10016","The description for Event ID '10016' in Source 'DCOM' cannot be found.  The local computer may not have the necessary registry information or message DLL files to display the message, or you may not have permission to access them.  The following information is part of the event:'application-specific', 'Local', 'Launch', 'Windows.SecurityCenter.WscBrokerManager', 'Unavailable', 'NT AUTHORITY', 'SYSTEM', 'S-1-5-18', 'LocalHost (Using LRPC)', 'Unavailable', 'Unavailable'"
